Date,KUA,KZL,KAV,KDL,KTR,KTM,KCV,KDE,KUD,KTT,KNJ,KGM,KZU,KIK,KPU,KPA,KPD,KTS,KPC,KSV
2025-12-09 03:00:00,0.007671134751101372,-0.0033712661526671406,0.0026708186745139084,0.002715698496961183,0.001134133718774022,0.005913178523193174,0.003119919297168705,0.0041920867384093174,0.008777729953192814,0.0030694631268644024,-0.0025153643201614173,0.0005843976767245795,-0.0041685611156990765,0.007469499543530489,0.013430141252494865,0.01390296454637574,0.0023103157105706096,0.010307276350023375,0.012397991035495215,0.0009318457909779365
2025-12-10 03:00:00,-0.001976235617182742,-0.0011258160456781852,-0.000231363949489527,0.0006039820211558578,0.000999529874958327,0.0013638748513746801,0.0024797701225351965,0.00035130664316018745,0.0025892804956455517,0.00043827582567423917,-0.002518122306749193,0.012979684685310078,-0.0014614931269755216,-0.003496133160850179,0.0060444178152336825,0.0011969408711209883,9.961813502790129e-05,0.0056953569663806825,0.005803190709132711,0.0008529707740831949
2025-12-11 03:00:00,-0.0037103178340099907,4.9497969027312294e-05,0.00015163120310934808,0.0005429215166898871,0.000995752070182876,-0.002919324793376421,0.004340789823959357,-0.00022553054045981735,-0.0057514963801218455,0.0006235379512709027,0.002385029090454127,0.021102641142943135,-0.0003975182172520908,0.004245144610174556,-0.009368799672805683,-0.007661330917144826,0.0006770994924913953,-0.009222757429380612,-0.00866681833317584,0.0009315171672286127
2025-12-12 03:00:00,0.010451467656561686,0.005731606004715006,0.005541767435743639,0.00043542019675646415,0.0010012813938784504,0.005321030645505376,0.0027201304612884947,0.005444568603739652,0.0070529600234541245,0.0010498500129323407,0.0058279120198265755,0.032144353634673495,0.005597340609751589,0.004347511443199892,0.011371411373678697,0.012226629738220529,0.0012697528785190482,0.010644834591011287,0.012676611315946218,0.00087629761374175
2025-12-15 03:00:00,0.007740302723902692,0.022255244779765038,0.0027634116752637272,0.00015324993709797674,0.002858269767980426,0.006297668503461917,0.0011463435827268054,0.006110601404653249,0.008339398375539098,0.0001927439361331107,0.0013410588590092587,0.02583415610853912,0.02208046831702748,0.0008322329964169928,0.008229461689794881,0.004016570755623228,0.00014194306400150403,0.005483409197360789,0.009738862808922777,0.0027870681280117715
2025-12-16 03:00:00,0.007254699267947862,0.005924133561418188,0.0026210328543927464,0.0020897452701762464,0.0011432005067846251,0.005273238038766559,-0.0002990674533046578,0.003657154507610061,0.008549243527230965,0.0024052066108386505,-0.006546795167546748,-0.00777618540817393,0.004686629346201565,-0.008006731522061883,0.00857650156916101,0.00791948084142824,0.002521932624577561,0.007759318485242694,0.008394942411963813,0.0009261459398226535
2025-12-17 03:00:00,-0.005128089127043656,-0.010619575600485986,0.0017858004449162745,0.0002991083421983731,0.0009848770081075653,-0.002750671888613887,-0.000989257546913258,-0.0005284820899325027,-0.0030426087916671785,0.00032677004158898626,-0.011974408536030379,0.00043524543156880924,-0.009810023735167817,-0.004882549376617695,-0.004730211197191858,-0.00652350285031833,0.0003192584751949834,-0.008163759936518744,-0.004529848452463958,0.0009186640063687523
2025-12-18 03:00:00,-0.004048838695714707,0.007658337983701413,-0.0029643175764616503,0.0005176824227224319,0.0009933894057665427,-0.0024560301003169194,-0.0006266528492419043,-0.0006454701571279031,-0.004207020177781073,0.0010760969226815131,-0.004614823288246583,0.029660064058523394,0.007067842707974892,-0.00455460835017607,-0.00956183269650901,-0.00410146920159693,0.0015334350949760545,-0.008186090283439418,-0.0041529126078914125,0.0009268666677697546
2025-12-19 03:00:00,0.0033516728347930957,0.003355571829807058,0.0014043980669076195,0.00021336326643606185,0.00099875820663331,0.001517646562357644,-0.0012449242424440454,0.0009382442994310125,0.0017573099728369623,0.0007380437926729488,0.0007892211196445231,0.005644679881693371,0.003390131675270913,-0.0042787213290411685,0.003416681065159022,0.00042960414688963944,0.0008800680968947816,0.0026442564023014814,0.0027071984257329706,0.0008327683087794302
2025-12-22 03:00:00,-0.00158596797558197,0.0023581530874114964,-0.0014271100617967436,2.6491852134880034e-05,0.0028426026751273703,0.004596449530979374,0.004412100232091598,0.0021644317275373304,0.0038382459372328093,0.00021595029304655178,-0.0003167501867733513,0.007215855144623529,0.0021422233947778757,0.0013299694732455958,0.0047603076189726146,0.0006812346941074132,0.0003878496224534178,0.004738282295508434,0.0016764102620052679,0.0027845233097834043
2025-12-23 03:00:00,-0.00359899558987975,0.018004766185218957,0.0033087941552545352,0.0019457598666678955,0.001138738995265065,-0.002303915957099001,0.004729013826203499,-0.0035734594604013292,-0.005395764496918254,0.0021199301562238038,0.0054141382357033585,0.04212877673384985,0.01930235808017744,0.0042169986102551515,-0.004977826436183275,-0.004941213722075455,0.0021390435834669486,-0.0054579685744432505,-0.004940171239695368,0.000926622033310398
2025-12-24 03:00:00,-0.006808915800022186,0.013939354827958716,0.005208987174905033,0.0003645918866550524,0.000991535027695889,-0.0010769360394331517,0.002243712848413626,2.384491268658806e-06,-0.0009003287476698763,0.00023433671849870663,0.000677379158456004,0.008498451411500074,0.013309162730983148,0.000261598126737983,0.0026518455766497695,-0.0001281213887354138,-2.317809850616026e-05,0.0015164058270273895,-0.0007309504660889532,0.0009472680849866855
2025-12-25 03:00:00,0.006715719679685428,0.010207306366911695,0.0007236595035047255,-4.190868988973584e-05,0.0009910296028825538,0.003914498785495546,0.004450154535460271,0.0026563169394651087,0.005925428804163024,0.00042056671902535037,0.0011721224538554509,0.023219705463283447,0.009817378601920446,0.005258941847131382,0.006622659054810631,0.007256117323980016,0.0006497894243446822,0.00549660366387883,0.0076262650454199665,0.0009310262355608501
2025-12-26 03:00:00,0.005832183247807432,0.0012059698230513227,-0.0005891629492168482,0.0005350049564925019,0.0009975497045393578,0.004061157063763421,0.00036655727599410604,0.0007134505241881417,0.005379089333207743,0.0006258453356864369,0.002201935968136004,-0.0035280179427475966,0.0016855848352685943,0.00391697754150977,0.0021332960920921185,0.004385166264651463,0.0006555069465115082,0.002420116426588903,0.0047817686696514095,0.0008999360473773699
2025-12-29 03:00:00,0.0022758839686631838,0.0026943168325588296,-0.0006105497679388394,0.00018535024980814718,0.0028419319856161085,0.00417888563049873,0.004585189854831917,0.001245271809089843,0.005864715348532279,-1.3362468463617994e-05,0.0014683397803190168,0.027332188604569208,0.004083469499321923,0.0014597376096729953,0.003635378568544123,-0.0031681381496980743,-6.708544163669394e-05,0.003709694707813904,0.0019676219703517184,0.0027892846131576388
2025-12-30 03:00:00,-0.01414449384965355,-0.007039511849717628,0.0019593906050217047,0.0021231187403774054,0.0011379636855077813,-0.006753653525025216,-0.0030353921016617047,-0.003913138762938528,-0.012475564330243771,0.0022123250052035193,6.55641325288947e-05,-0.006636420823110445,-0.008660990648880262,-0.003926770258605883,0.0072848015222775064,-0.00926554929750567,0.0024588407698544756,-0.018029837763109402,-0.016518331247663443,0.0009276118022072399
2025-12-31 03:00:00,0.008988135729032898,-0.012571649580289335,5.409467155770287e-05,0.00024025838869623506,0.0010003029461842505,0.006043858365739396,0.004486435444205572,0.003713261546257618,0.008930132240805966,0.0005223921635217899,0.008349873383067585,0.035022221679236853,-0.011269444538363649,0.00010627726193424003,0.014160404880395605,0.014577767793451768,0.000470002283086135,0.014229549675243591,0.011919886220074005,0.0008918708511711504
2026-01-02 03:00:00,0.008897930631286632,-0.007840030936001163,-0.00325394334879614,-0.00028262696151182265,0.0019119680393369087,0.004435574889768645,0.002787875243544624,0.004389574542841723,0.0062293588429562785,-6.288093907003134e-05,0.000626591932896714,-0.01870308613052818,-0.0112505852829613,0.0017901728502258685,0.0054133673974643415,0.004925758361892019,-0.0031162044829295965,0.004527818315648524,0.009113313821957014,0.0018616542781453305
